SAMPLE_ID,Cisplatin_1005,Docetaxel_1007,Paclitaxel_1080,Gemcitabine_1190,Tamoxifen_1199,Lapatinib_1558,Vinblastine_1004,OSI-027_1594,Daporinad_1248,Venetoclax_1909,ABT737_1910,AZD5991_1720,Fulvestrant_1816
MB-4707,2.794448,-6.038395,-1.9700358,-4.881278,5.391418,6.1410303,-10.971767,-1.9624629,-9.605679,-0.3985393,-2.210268,-2.1286578,5.956476
MB-4643,1.4370178,-8.435684,-5.086005,-8.034658,3.7996578,3.3783693,-13.104322,-10.981092,-6.508766,-0.36929512,-6.1092134,-6.0803967,2.9757497
MB-3363,1.343869,-8.334449,-3.4465594,-8.204215,2.7616882,5.8502135,-14.538899,-2.349601,-5.5738335,-1.8485284,-4.876021,-3.383778,3.5900145
MB-3383,1.8030958,-7.0654087,-3.6906278,-6.457573,3.3467937,5.8875327,-12.798067,-5.186666,-8.479938,-2.2856574,-4.7401633,-3.2496667,4.7003026
MB-3344,1.29619,-8.343515,-5.8352957,-7.3719454,2.772629,4.0329375,-12.579346,-5.0783396,-7.6301727,-1.138277,-6.3135304,-4.240661,4.240391
MB-3381,0.72276825,-7.333991,-4.531713,-7.0579376,3.5227237,4.671292,-12.56876,-6.935004,-5.7744136,-3.0242,-4.0049477,-6.645377,3.9921384
MB-3297,1.2555907,-6.2552404,-2.4088855,-8.526043,4.1262255,5.5156546,-12.72442,-5.867778,-9.034125,-1.5074499,-5.3849435,-4.6007423,4.0641074
MB-3301,-0.42264557,-7.076278,-4.629854,-9.819298,3.6332307,3.0664833,-12.416064,-9.624013,-5.194136,-1.0202463,-3.5487456,-5.128129,3.8255904
MB-3088,1.3774085,-7.065134,-4.5089655,-8.451917,2.8235295,1.061723,-13.670495,-10.786987,-1.9155726,0.35306,-3.5009742,-5.8593946,3.4509275
MB-2764,0.09379411,-9.129994,-5.4961576,-9.634475,2.599124,6.517521,-14.41258,-1.627965,-6.5058517,-5.056101,-6.09931,-5.6206975,4.444771
MB-2744,2.5060282,-8.016902,-5.366374,-6.5814996,3.4672613,6.364941,-12.897913,-7.4980526,-5.196886,-1.4699645,-6.160327,-5.5405655,5.3975563
MB-7114,1.4219495,-7.119365,-2.9363832,-9.505784,4.150135,5.1256413,-13.379495,0.014610767,-8.419432,-1.5756271,-4.825248,-3.855399,4.085737
MB-7118,-0.29187167,-9.715173,-6.555296,-11.978331,2.9288397,1.8198977,-14.866435,-5.4815655,-4.6069546,0.35961556,-4.595372,-5.54836,3.1897626
MB-7113,-1.6230718,-9.594586,-5.6702785,-12.580104,1.7378602,3.491188,-15.4266615,-5.558778,-5.29951,-2.8595643,-5.376926,-4.3257523,2.8702517
MB-7130,1.0823157,-6.682812,-3.2050679,-6.4591703,2.6648705,2.4376779,-11.932672,-4.4488153,-5.1538897,-0.575532,-3.4276588,-2.0319767,3.8456862
MB-7149,1.0486778,-7.1269593,-3.4819665,-8.179729,3.7772946,4.06182,-12.28779,-1.0253086,-6.4749217,-1.7920587,-4.1265707,-2.2947214,4.1408916
MB-7140,0.48616564,-8.599747,-5.884588,-10.309554,2.1260936,1.501854,-14.913065,-12.858896,-2.2531133,0.024172425,-1.197144,-5.763175,3.0349247
MB-7148,0.80390185,-8.470947,-5.219273,-11.273701,3.1124725,2.8802416,-14.385514,-9.789581,-5.5824156,-0.23516953,-4.8735557,-2.7206244,3.1038551
MB-7208,-0.9585484,-9.527723,-4.7227216,-12.052142,2.8763423,5.9646225,-13.842571,5.613187,-8.913001,-3.721425,-7.8231783,-2.3934157,3.3790836
MB-7170,2.7731876,-7.144458,-4.3353734,-5.917168,5.9682636,4.166645,-11.422869,-6.672311,-5.423698,2.0345466,-6.3789577,-1.3668454,4.758316
MB-7174,1.8025019,-6.505082,-3.0818505,-7.1289196,3.9498315,5.053035,-11.792426,1.9951744,-6.901479,-1.7588391,-5.5787272,-0.96800613,4.9062815
MB-7252,1.1747277,-7.4236712,-4.538779,-8.087706,4.495577,5.2595153,-11.4434595,1.3488784,-9.06291,-2.5779128,-5.5957174,-1.1278586,5.235026
MB-7244,-1.7283036,-8.914247,-6.182882,-15.503336,2.9752278,1.4801617,-14.619564,-4.276594,-4.7918463,-1.3323957,-4.6384935,-3.33523,3.726723
MB-7187,2.3002415,-7.9504557,-3.7998717,-7.6212764,4.9969716,6.478275,-11.509128,5.772957,-8.809499,-3.4181395,-8.011827,-3.6284313,4.3295555
MB-7251,2.0485678,-6.8357515,-4.1976957,-6.8219147,3.9489954,2.8260036,-11.103076,-5.253193,-7.3252125,-1.0356753,-4.8809066,-4.1083694,4.001227
MB-7173,1.145163,-7.6832004,-4.930248,-8.900279,3.5771255,3.5236306,-13.2713995,-8.629795,-3.9780288,-0.7053499,-4.5349784,-4.242319,4.150495
MB-3001,1.0600333,-6.5062256,-2.8084004,-8.59124,4.1503243,5.737268,-11.985844,1.1348667,-10.027547,-2.4680433,-4.391697,-2.7613373,4.396797
MB-2952,0.8788328,-7.2829866,-5.948006,-9.233949,3.6728683,2.8681326,-12.449298,-10.76173,-8.48859,-0.083568096,-3.470327,-3.6426554,3.8886385
MB-7097,0.5338839,-8.547754,-6.4994955,-8.896157,2.9210732,3.0010262,-13.637934,-11.889699,-7.5717874,-0.27291298,-3.837096,-3.051528,3.1798198
MB-7104,1.3342159,-7.5064,-3.9924726,-8.481843,4.142251,6.040447,-13.03726,-1.9296336,-6.933009,-2.692809,-6.0131173,-3.0261345,4.5617332
MB-7099,-0.07447207,-7.8663363,-5.59512,-6.8255844,1.7937124,2.1419048,-14.3162565,-9.300498,-5.8705735,-2.0114632,-4.202463,-5.609848,3.3536422
MB-7069,2.585619,-6.2919097,-1.9322555,-5.643832,5.8608174,9.63574,-9.508763,8.458739,-11.983673,-2.6326203,-7.983414,-0.76889324,5.7115483
MB-7066,0.96309096,-8.579994,-4.1874976,-9.0070305,2.599067,5.673554,-13.809418,-9.270031,-3.0833068,-1.2212068,-5.0518665,-4.300622,3.9420283
MB-7100,4.741449,-6.7121387,-3.5078459,-1.6079679,5.3896227,5.553891,-9.313106,-7.1076975,-6.8164206,2.6583538,-4.280634,-0.28990364,4.8262334
MB-7067,3.3663397,-6.0305996,-3.04466,-4.4714956,5.4478593,5.4948697,-10.293513,0.2536664,-9.821872,-1.9216087,-4.1666136,-4.2935567,4.9563994
MB-7073,2.0316763,-7.3895063,-4.1334424,-6.9156303,3.5313892,4.2975893,-11.609577,-8.00345,-5.2006307,-1.4862896,-6.4913244,-4.434848,3.899969
MB-7063,1.3349545,-6.886531,-4.209758,-6.5862746,3.5808537,4.065575,-11.530899,-8.17321,-6.6481757,-1.4869306,-4.730591,-3.3801293,4.2415357
MB-7102,0.39791155,-7.569619,-4.488603,-9.776397,5.322347,6.3250227,-12.922888,-2.9955206,-9.771352,-0.17248785,-5.400414,-4.877612,4.0564613
MB-7068,0.3166641,-5.931883,-1.7907019,-8.554493,3.809043,4.614953,-11.072334,-1.5386543,-6.8954487,-2.2565713,-2.5729575,-1.8810456,4.5528994
MB-7075,0.42550164,-7.496066,-4.5518265,-5.842605,2.8233473,1.5827398,-13.380084,-10.052026,-6.1620507,0.54254234,-3.309458,-3.8797722,3.0694761
MB-7053,-0.7102392,-8.738316,-5.77939,-11.777234,2.4396787,0.9897709,-15.209591,-7.6712327,-2.5433073,-1.5446014,-3.0690508,-5.663192,3.439442
MB-7074,0.62149185,-8.915944,-5.9012303,-10.224523,2.4869628,3.56873,-13.851149,-11.684615,-3.8938184,-1.1271956,-3.7925985,-5.8507423,3.8682165
MB-7057,0.6792587,-9.441069,-6.8813906,-9.412053,3.2451234,4.8201065,-13.97673,-8.128541,-6.867085,-1.41272,-6.2503786,-2.7940946,4.3797293
MB-7109,1.9827139,-5.9679437,-2.7269788,-4.203038,1.9863198,3.3632503,-11.925755,-9.35697,-3.39388,-1.3678,-5.767532,-2.8071203,3.872764
MB-7051,1.9801995,-6.561255,-3.7254138,-7.8410196,3.6253371,3.9230456,-10.698238,-7.7704673,-8.026098,-0.87204814,-3.2185304,0.07151842,5.3419685
MB-7071,1.0772114,-6.6281123,-2.9787974,-7.819519,3.5743299,5.4013057,-10.978192,-1.3345642,-6.776476,-2.3981197,-4.5655646,-2.0321226,5.14769
MB-7106,-0.21084297,-8.738769,-5.98353,-11.037698,3.1053932,3.7433233,-13.856289,-8.972466,-5.356932,-1.6096228,-5.2492285,-4.7083364,3.5536418
MB-7059,2.6064024,-7.28815,-5.024437,-5.5511093,4.4441924,2.7078276,-11.416023,-2.3722272,-7.645998,-0.71583366,-2.9022222,-4.2244835,4.1406226
MB-7107,1.8609707,-8.063467,-5.490015,-8.72484,4.438408,3.422823,-12.068596,-8.489073,-6.3149753,1.2082567,-3.9261742,-2.9018812,3.9414682
MB-7076,3.0945015,-5.654108,-3.077791,-2.3700228,3.738254,3.1959348,-9.931856,-10.334459,-4.972743,0.3646685,-4.6021137,-4.169827,4.196376
MB-7111,0.568871,-7.933053,-4.1835513,-9.015088,2.4201138,3.9472692,-13.905417,-7.615207,-4.8094997,-1.9754909,-5.564898,-5.1492815,3.7885833
MB-7015,-0.2472955,-7.5181317,-5.343336,-7.92391,2.6545396,1.3792987,-13.65859,-8.241835,-4.6188087,-0.32726252,-2.2797604,-5.4083114,3.6745186
MB-7026,0.29168212,-7.927227,-3.945466,-10.033051,3.160504,5.2839,-12.344367,-3.2427125,-6.979973,-1.7828174,-6.201208,-4.8777328,3.9289956
MB-7013,2.3106618,-6.3957233,-3.6543777,-6.8297777,4.3716087,2.3519773,-10.970047,-8.841564,-5.1795273,1.9022117,-2.7888336,-4.2536736,3.5316296
MB-7023,0.29079103,-7.382426,-3.3124254,-8.486167,1.925106,4.2394185,-13.780992,-2.216539,-4.2759843,-3.978425,-4.9112167,-5.4488854,3.8750517
MB-7024,1.2308888,-5.9978814,-3.162838,-5.400373,3.1516008,2.979748,-11.704698,-2.0331147,-7.5066295,-2.4182122,-3.6721797,-3.5999422,4.03483
MB-7014,1.8150364,-7.5629764,-4.639021,-7.992185,3.1062927,4.187443,-12.560815,-4.817281,-5.649117,-0.8285919,-2.8914354,-4.194472,4.586004
MB-7017,1.4578872,-7.2486105,-2.9138145,-7.5878577,3.7499714,5.846364,-12.057359,-6.9889336,-7.537048,-1.5624304,-4.4717374,-4.011387,4.42727
MB-7019,-0.6272019,-7.87227,-4.3400598,-7.5693502,2.37645,4.7078753,-12.844123,-2.0922556,-7.6901126,-3.1857145,-6.2165112,-4.8781896,3.6333258
MB-3510,1.7539368,-7.2892513,-4.186476,-6.628744,3.712146,4.869773,-11.567761,-3.6943016,-7.7932796,-0.6689567,-6.075456,-3.8753457,4.24907
MB-3500,1.6536196,-6.030842,-1.476264,-7.2494674,6.8210516,9.461378,-9.312558,16.804617,-16.914515,-3.333226,-7.6176376,3.56992,6.8605084
MB-3396,0.90146947,-7.9308434,-3.4966047,-10.366129,3.3803065,4.7932563,-11.4701185,-1.6917357,-6.537111,-2.315904,-5.1937194,-2.7620845,4.5540853
MB-3435,1.4404407,-7.7987223,-5.156394,-6.224216,2.5242207,0.6162329,-13.279069,-2.783146,-5.5101266,-2.0544043,-3.4876862,-4.8017178,3.0462232
MB-7186,1.2538159,-5.557686,-3.3481894,-5.520823,3.8539026,3.459078,-12.154664,-8.766249,-5.2245007,-0.36112702,-3.240779,-3.0524435,4.3728037
MB-7142,2.9191957,-5.3812666,-1.8479106,-2.81107,4.1644793,3.5058165,-9.018896,-9.990605,-7.2272687,0.378196,-4.763037,-2.4971678,4.2280827
MB-7196,1.4798256,-5.8015203,-3.343408,-9.399838,5.508417,4.2979417,-10.175484,-4.3375773,-9.654089,-0.17430282,-4.430594,-1.8305533,4.642217
MB-7171,2.4165735,-6.874014,-5.7777896,-6.9415936,4.050221,2.5699382,-13.525605,-11.48515,-5.8539367,1.1036763,-2.7897239,-4.5289774,4.1317625
MB-7145,1.5974684,-7.5451455,-5.186678,-9.035485,5.140249,3.6924877,-13.532242,-8.811767,-6.594625,-0.85736036,-5.5054607,-6.194626,3.7319877
MB-7132,1.9390047,-7.1406302,-3.7908099,-4.4790163,2.9324808,5.6386747,-11.806822,-0.9473324,-7.929335,-1.868926,-7.077426,-4.4486227,4.670782
MB-7189,1.1494766,-7.510066,-4.5651107,-5.7331724,3.215793,2.4728947,-14.636045,-13.352844,-5.655894,-0.3417915,-1.6346936,-3.27005,3.807576
MB-7137,2.96807,-6.004187,-2.8449178,-3.1050744,4.753076,5.339806,-9.723143,-4.902027,-7.9674644,-0.41118193,-7.461594,-3.2969518,5.0794945
MB-7181,3.0138855,-5.843728,-2.882218,-6.386106,5.8117924,3.4430485,-10.493866,-9.727208,-6.528614,1.7813005,-3.3529358,-1.6501577,4.9983406
MB-7155,2.2319403,-7.164288,-2.436161,-6.215542,4.2156286,6.9948635,-11.954782,-0.2779522,-10.437379,-1.3882552,-6.121464,-4.350742,3.8758914
MB-7138,3.2002077,-5.98145,-3.4568012,-3.0349207,4.612673,2.9045815,-9.500834,-8.710686,-8.8288765,1.9522192,-3.7082996,-1.1176791,4.03903
MB-3295,1.1199145,-8.214372,-4.715835,-9.652673,3.2814546,6.1344624,-12.528664,-3.627489,-6.4824867,-2.3287086,-6.261446,-2.6778584,5.2867403
MB-3218,1.6674434,-6.7923684,-3.005293,-6.307951,4.1574144,6.3610425,-11.669126,2.1941519,-9.822772,-3.2544236,-6.824233,-2.0498,4.662348
MB-7232,1.8139701,-8.216561,-4.8315325,-7.210453,3.039239,4.9991627,-12.586947,-3.6115,-8.322946,-0.26724434,-6.3892183,-5.5477037,3.6426978
MB-7281,2.141819,-7.1866417,-2.48912,-5.4022064,4.5791025,6.465321,-11.090307,-1.5656114,-4.8796678,-1.8668724,-5.6525087,-1.4848542,5.0459614
MB-7270,0.72906244,-8.392831,-4.3144093,-10.531706,3.5039687,4.663668,-13.630146,-10.702809,-4.6125574,-0.83750033,-4.3416405,-5.172513,3.3298984
MB-7231,1.9456708,-6.7809153,-4.001458,-7.5744205,4.645857,2.7648957,-11.818435,-11.490322,-5.761661,2.0846837,-4.9286127,-5.271241,3.5074916
MB-7220,-0.55104804,-8.651518,-5.0691843,-12.070362,2.3713398,2.0517042,-14.122911,-11.780967,-5.072295,-1.8339679,-4.676942,-5.725913,3.360454
MB-7277,-1.0802664,-8.785483,-5.682622,-11.194114,2.4711165,2.7383406,-15.413437,-5.765678,-6.3349433,-2.1806142,-6.826853,-5.803909,3.2491698
MB-7269,1.9873987,-7.8725376,-4.52102,-9.59967,4.649092,6.185915,-13.090298,-4.238925,-8.176363,-1.072999,-5.793445,-5.702383,3.812596
MB-7280,0.6177915,-8.522713,-4.963887,-8.320343,3.379428,2.8692188,-13.60142,-8.981428,-8.428519,-1.3100576,-4.3277655,-3.6403537,3.3668091
MB-7227,1.1038802,-8.459985,-4.710572,-8.330168,3.1159744,3.6603017,-13.07876,-6.065983,-6.678211,-0.7930095,-4.9603353,-2.0200713,3.9489849
MB-7278,0.36602128,-8.598209,-6.307041,-10.067888,3.6906435,4.1830845,-13.7444315,-5.8505125,-7.6870055,-0.82245326,-5.6294837,-4.505003,3.6739197
MB-2610,0.27297246,-7.865436,-5.6476583,-8.641331,3.175161,5.2732286,-13.15304,-6.544241,-8.137716,-2.898129,-5.616537,-3.868769,4.219665
MB-2517,1.1960526,-7.712102,-4.863159,-5.863502,3.4822598,2.8999672,-10.9078245,-2.502945,-9.709211,-2.028026,-4.303692,-3.5891218,3.1132627
MB-2896,-0.68694603,-7.340481,-3.8992934,-10.828444,3.8637536,6.7101455,-13.515498,-0.4601183,-8.09485,-3.4535608,-5.385626,-4.6687818,4.4472036
MB-2901,2.2238617,-5.721863,-2.0601485,-3.369102,3.6725948,2.4622114,-10.178457,-8.474406,-6.9235992,0.25421786,-4.4194117,1.0696988,4.2866063
MB-2895,1.6438589,-6.465176,-2.3385954,-6.067856,3.6469738,7.2686753,-10.838136,0.7211094,-8.85061,-4.179763,-7.7373967,-2.0674043,5.117581
MB-2900,0.5215044,-8.375938,-5.634383,-10.033928,3.0151458,6.3935986,-14.023884,-3.3037686,-7.1592073,-4.2935724,-7.4617624,-5.283797,4.4497194
MB-2939,0.99701256,-6.4953766,-3.6427598,-5.620144,3.356778,3.8106256,-11.226569,-3.4443922,-7.8991528,-2.8777409,-4.256299,-3.2951245,4.1146255
MB-7008,-1.0609993,-9.136367,-3.7367291,-10.659129,3.6439667,8.196085,-12.751193,11.961969,-13.339516,-6.216183,-7.592651,-1.7135038,4.6478896
MB-7002,-1.0643727,-9.137845,-5.0843234,-11.0277195,2.3057947,4.4605865,-14.752322,-4.680793,-7.3035617,-3.9424348,-4.743328,-3.5075579,3.1162472
MB-7000,2.2661114,-5.732256,-1.8616409,-6.2960773,4.3594627,3.1918178,-10.8533325,-5.452182,-6.335497,-0.47151285,-3.5398393,-2.6175346,4.424508
MB-7006,1.4038721,-7.2529716,-4.168505,-7.423991,3.8807123,6.91277,-12.494471,-5.038712,-8.653287,-2.286523,-7.641475,-3.4760144,4.8243685
MB-7007,3.093895,-4.370466,0.32035398,-3.0153332,6.2757006,8.510388,-7.6865206,2.3147979,-10.447597,-1.4484288,-6.4118004,-0.20046425,6.3912125
MB-7011,1.4486284,-7.172281,-3.9387212,-4.9895525,3.2927725,3.758978,-12.7668295,-4.064227,-9.441276,-2.5509987,-3.3719077,-1.5980062,4.353164
MB-7001,-0.15009534,-8.330438,-6.0300975,-8.197592,1.8590665,2.7045503,-14.200281,-5.2036166,-7.2246013,-4.4379764,-7.2041264,-6.9010468,2.9524603
MB-7009,1.7797736,-7.1043506,-2.257755,-7.079228,5.080513,7.637079,-10.777863,-3.243587,-8.820157,-1.7383533,-5.177661,-3.9717917,5.242101
MB-7003,-1.240089,-9.534569,-6.041514,-12.006921,1.6968617,4.0363183,-15.811745,-5.870162,-5.048708,-4.3716216,-6.3383617,-5.7354383,3.4713063
MB-7005,-0.6407385,-9.16988,-5.408786,-9.809297,3.6113937,5.974642,-13.499186,-2.211963,-9.876727,-2.404958,-7.9201617,-4.6498375,3.3488052
MB-7010,-0.45745766,-9.168461,-6.168912,-9.081375,2.1439931,5.3203564,-15.134478,-6.359619,-6.4431963,-2.1428566,-7.429043,-5.6434603,3.268914
MB-3153,1.2433808,-9.36594,-6.150379,-11.497437,3.0125206,3.9462883,-14.554632,-7.519827,-3.6150208,-1.1115332,-6.806417,-4.3249254,3.128633
MB-3211,2.1898704,-7.9379497,-4.31885,-7.811365,3.6741126,6.085311,-13.139617,-7.72131,-5.8931494,-1.23426,-6.295536,-5.485642,4.0294857
MB-3181,1.3853753,-6.024268,-2.9174519,-6.3498955,3.835596,4.5918894,-9.86059,-5.439491,-9.426493,-1.2577797,-4.1151185,-1.4249678,3.8502002
MB-3252,0.9631036,-8.011065,-5.5054426,-8.664833,3.6382117,4.8553433,-12.994456,-5.9015865,-7.0183697,-1.4616627,-4.815768,-4.6066346,4.622648
MB-3266,0.3644712,-7.9295278,-4.7887325,-8.632457,2.7968497,4.2693267,-13.390595,-5.373428,-3.4347353,-2.6122499,-6.8228183,-5.6097064,3.9362938
MB-7082,0.9319861,-8.450112,-5.1842813,-7.9554925,3.1134503,3.5719335,-13.358449,-8.946913,-7.179306,-1.9077525,-5.431005,-2.6215205,2.9703507
MB-7081,2.486959,-5.9401617,-0.57124925,-5.458604,6.562627,11.202433,-9.768654,14.259113,-11.648121,-3.526578,-8.450928,0.45107555,6.1121674
MB-7093,0.39685458,-9.296847,-5.8573585,-8.973651,2.8256233,4.949915,-13.843954,0.37300968,-7.014349,-2.659121,-7.925032,-4.22601,3.9972606
MB-7083,1.7905519,-5.80721,-2.093662,-6.089821,5.079494,4.702401,-11.12278,-5.3422546,-7.581455,-0.8489956,-3.3650713,-2.5334272,4.392571
MB-7091,-0.4842285,-9.30446,-6.78589,-11.720881,1.9449365,2.791586,-14.792557,-9.947114,-4.633725,-1.847187,-3.3871863,-3.2552438,3.6381783
MB-7065,0.6796862,-7.9081745,-4.8046803,-8.385023,2.544688,1.3200231,-12.885707,-10.364466,-4.9284406,-0.449018,-4.0727563,-3.138845,3.064183
MB-7085,0.3498546,-8.942408,-5.7953415,-8.267336,2.7928238,2.7689738,-13.329272,-6.2801037,-6.7728744,-1.7105788,-5.502604,-3.1811612,3.3525813
MB-7096,-0.37102306,-8.298096,-5.4213114,-10.99853,3.154427,3.1169682,-13.666341,-8.537157,-6.4598317,-1.345771,-4.9564404,-3.7268603,3.7728508
MB-7018,-1.7021044,-9.531258,-6.2419043,-12.053608,2.5674691,3.786911,-15.2493515,-4.9143586,-10.005568,-3.5952904,-4.318648,-4.3000402,3.0911295
MB-7088,2.0816555,-7.504393,-3.749854,-8.852724,4.186643,5.381301,-11.805296,-0.6824546,-8.681819,-2.1874208,-5.8473616,-1.5571213,4.7503023
MB-7055,2.8358097,-7.7435555,-3.0621266,-6.188528,5.0047035,6.0276012,-11.657917,-5.4047055,-6.59946,0.692765,-3.8122983,1.1679444,4.807528
MB-7080,-0.26983035,-8.307698,-4.557645,-10.935702,4.3016615,6.553815,-13.180022,-4.6397734,-8.649317,-1.7083634,-7.7692175,-5.1914206,3.8109093
MB-7161,1.1645205,-6.9205756,-4.228826,-8.015399,2.2099295,2.3676562,-13.547409,-10.120678,-2.6414213,-0.60865676,-4.1920624,-4.2436686,4.139422
MB-7115,2.0697727,-8.679138,-5.629695,-6.5929823,3.7127576,1.5470166,-12.195169,-7.6295376,-7.5566587,0.6708026,-4.02508,-5.778618,2.004856
MB-7123,0.8897456,-9.43326,-6.4832315,-7.9388623,3.0090468,3.5337641,-14.7552805,-6.61426,-4.627291,-1.824593,-4.94308,-5.488443,4.3297977
MB-7176,0.34139037,-6.5517445,-2.7138455,-6.5934324,3.1519284,4.177406,-11.615314,-3.2341514,-6.8818007,-2.4110408,-5.3582406,-1.15677,4.5390577
MB-7121,1.7227864,-6.5110693,-2.9757736,-8.064171,5.6628175,6.6619983,-11.297864,-1.2211523,-8.95619,-1.4359605,-5.2254944,-2.8350787,4.6989903
MB-7172,1.130974,-7.622284,-5.222437,-7.4241905,2.4641833,3.1127744,-13.655607,-8.746702,-5.2124896,-1.0878824,-3.7780662,-3.4870107,4.2234106
MB-7164,0.6629137,-8.320785,-5.012508,-10.679748,3.5994809,4.3226857,-13.930842,-7.768508,-4.7018957,-0.543805,-5.743253,-6.0662994,3.929945
MB-7127,2.2273235,-5.876361,-2.0487552,-4.6134505,3.2812588,3.842721,-10.288207,-8.481827,-3.4786553,-0.12750936,-4.226574,-0.8051424,5.2293096
MB-7128,-0.47870576,-9.621227,-7.1538258,-10.120278,1.6095915,0.45523596,-15.5113,-9.436327,-2.4249997,-2.791108,-3.6903305,-6.953469,2.5704002
MB-7157,-0.26819932,-7.796851,-5.752976,-10.949339,1.7892889,0.6152315,-13.869646,-11.701733,-3.5204206,-0.15203762,-2.9783878,-5.4946885,2.7105885
MB-7092,1.5926173,-6.4727783,-2.6465921,-6.6656446,4.368099,4.4689617,-12.100482,-4.364189,-5.506007,-1.2074136,-4.1383877,-2.761991,4.058382
MB-7135,-0.7586416,-10.378622,-5.2335186,-13.827322,1.7756305,2.891701,-15.684092,-8.468983,-4.167279,-0.41142404,-4.940295,-3.8856359,2.6134377
MB-3754,0.81649005,-7.1532364,-3.9896822,-8.054655,3.61604,3.5445044,-11.952944,-6.316344,-7.0616794,-1.7710273,-3.2537687,-3.4643788,4.6613503
MB-3536,0.5724678,-7.8032045,-5.0223413,-9.019489,3.5425076,4.983866,-12.234212,-1.8464417,-8.427182,-2.1258776,-5.970458,-4.0083632,3.9949794
MB-3748,1.4994547,-7.0851727,-4.629967,-7.0783796,3.5103483,2.9606047,-11.914263,-9.222773,-5.9770775,-0.40266764,-3.9585998,-5.1084023,3.6770763
MB-3530,-1.2473453,-8.143917,-5.3676863,-11.471012,1.7440255,2.763129,-15.43009,-9.5075245,-5.877211,-2.8240507,-3.9131272,-5.4538903,2.8200903
MB-3582,0.54317564,-6.0472574,-1.9527383,-10.775041,5.990632,8.706617,-10.062503,13.427378,-13.823399,-4.193599,-7.3239,0.020586967,6.183596
MB-3528,1.3764027,-7.6664696,-4.9530916,-5.0782576,3.1028633,3.4143605,-11.937752,2.0023837,-9.947078,-3.7298477,-5.7937665,-2.977181,3.8940759
MB-3547,1.7920237,-7.671108,-4.021431,-5.0401917,2.9834874,4.75407,-11.6380005,-6.379532,-6.7763143,-1.7780867,-7.699423,-5.132716,3.9802175
MB-3576,0.8139001,-7.096804,-4.9103904,-8.25604,3.182965,2.5457098,-13.260007,-11.809512,-5.888929,-0.3965888,-2.3720636,-3.5320692,3.7532673
MB-2770,1.3879817,-8.084782,-5.321446,-6.2529855,3.1148796,4.3460116,-13.140475,-5.161873,-6.7788115,-1.3712465,-6.4740744,-4.4553356,3.7789767
MB-2758,0.7204461,-7.674261,-2.83687,-7.7380786,2.8293905,7.572981,-12.635856,-0.26731348,-7.054071,-4.249423,-6.817616,-2.3123994,4.8938675
MB-2771,2.3815265,-6.4534273,-1.8304415,-5.8702145,4.618435,7.411556,-11.385113,-8.027558,-9.125675,-1.6275637,-5.8459134,-4.122738,5.2228284
MB-7152,2.3243656,-5.575249,-3.4185221,-5.302206,4.177376,2.1996927,-10.775052,-7.76641,-4.935279,1.0673356,-1.3750162,0.04039049,4.91735
MB-7143,0.45483506,-8.497652,-4.766569,-8.861696,2.0332294,3.2518446,-13.637255,-2.8818245,-8.566595,-2.00604,-5.9368186,-4.585437,3.4705997
MB-7197,0.56468195,-7.894332,-3.7579453,-10.422855,3.9065945,5.7626143,-11.150036,-0.71997833,-10.135988,-1.0738755,-7.7028065,-3.026413,4.1719666
MB-7153,0.8238367,-9.001815,-5.5222235,-8.591681,1.9703635,3.4209728,-14.697079,-4.1556163,-6.9412227,-1.8551335,-5.7823744,-0.6436336,4.154907
MB-7144,0.7893206,-7.0305595,-3.820433,-9.770532,3.9313693,2.2759461,-11.997274,-2.6461077,-6.7724504,-0.90538573,-4.6057963,-1.373544,4.102357
MB-7185,1.4700861,-6.793591,-3.4104662,-7.14124,3.71846,3.6297584,-11.182501,-5.0882215,-6.205959,0.52510226,-3.7509518,-1.3528428,4.3928413
MB-7199,2.315568,-6.6467557,-4.0571404,-7.551753,5.308988,4.331655,-9.759265,-8.106287,-5.870137,1.7967227,-3.1266985,-1.1838114,4.653085
MB-7158,1.7132119,-8.010706,-5.89017,-8.362589,3.8285954,4.0030155,-13.868848,-7.548728,-5.343072,-1.4684172,-4.412716,-5.971387,4.274193
MB-7163,-0.011440158,-9.003725,-6.2755804,-11.377952,3.365071,3.3063214,-14.143442,-8.815966,-5.3347216,-1.390522,-5.2666097,-5.2634625,3.4539402
MB-7215,-0.55730903,-9.133658,-5.8646574,-11.902269,2.8293476,4.73584,-14.740095,-3.3796687,-6.800535,-3.6092575,-4.432644,-4.2374544,4.1712174
MB-7200,1.0671126,-7.785306,-4.699024,-7.1405296,4.0552425,4.3820796,-12.5905,-3.9186194,-7.0008907,-0.5603994,-6.545038,-3.8590262,3.7543855
MB-7193,0.25446552,-7.9849586,-3.6946626,-7.2949486,2.5391314,2.9094195,-12.639949,-3.9654117,-6.3440237,-1.4082192,-3.7931495,-1.0836785,4.0723457
MB-7188,-0.3035729,-8.16752,-4.1563015,-7.97841,1.9747678,4.2875605,-14.018883,-3.7451177,-6.344265,-2.6698499,-7.2541976,-4.1744137,2.916302
